Date,NO2,SO2,RSPM/PM10
2015-04-12,49.0,4.0,595.0
2015-04-15,49.0,4.0,171.0
2015-04-20,56.0,4.0,242.0
2015-04-23,50.0,4.0,195.0
2015-04-28,45.0,4.0,188.0
2015-05-03,45.0,4.0,88.0
2015-05-05,46.0,4.0,137.0
2015-05-08,50.0,4.0,124.0
2015-05-10,51.0,4.0,258.0
2015-05-13,44.0,4.0,50.0
2015-05-18,50.0,4.0,89.0
2015-05-21,49.0,4.0,61.0
2015-05-26,49.0,4.0,110.0
2015-06-01,51.0,4.0,192.0
2015-06-02,41.0,4.0,174.0
2015-06-11,52.0,4.0,231.0
2015-06-17,51.0,4.0,121.0
2015-06-22,51.0,4.0,73.0
2015-06-25,44.0,4.0,111.0
2015-07-04,53.0,4.0,173.0
2015-07-14,53.0,4.0,171.0
2015-07-17,46.0,4.0,191.0
2015-07-22,52.0,4.0,158.0
2015-07-27,55.0,4.0,292.0
2015-07-30,53.0,4.0,179.0
2015-08-05,48.0,4.0,120.0
2015-08-10,56.0,4.0,177.0
2015-08-13,53.0,4.0,197.0
2015-08-18,48.0,4.0,189.0
2015-08-21,48.0,4.0,208.0
2015-08-26,49.0,4.0,150.0
2015-09-01,57.0,4.0,197.0
2015-09-06,54.0,4.0,167.0
2015-09-07,50.0,4.0,177.0
2015-09-09,nan,nan,nan
2015-09-12,56.0,4.0,349.0
2015-09-14,49.0,4.0,152.0
2015-09-17,48.0,4.0,92.0
2015-09-22,51.0,4.0,244.0
2015-09-28,47.0,4.0,123.0
2015-10-04,42.0,4.0,140.0
2015-10-08,50.0,4.0,186.0
2015-10-13,54.0,4.0,184.0
2015-10-16,44.0,4.0,281.0
2015-10-21,51.0,4.0,252.0
2015-10-27,59.0,4.0,385.0
2015-11-02,40.0,4.0,146.0
2015-11-03,41.0,4.0,161.0
2015-11-16,52.0,4.0,211.0
2015-11-19,56.0,4.0,332.0
2015-11-24,51.0,4.0,343.0
2015-12-06,50.0,4.0,143.0
2015-12-17,57.0,4.0,288.0
2015-12-22,58.0,4.0,326.0
2015-12-30,75.0,8.0,331.0
