Date,NO2,SO2,RSPM/PM10
2011-11-09,100.0,2.0,326.0
2011-11-10,93.0,2.0,269.0
2011-11-11,82.0,2.0,139.0
2011-11-22,131.0,3.0,292.0
2011-11-23,131.0,3.0,208.0
2011-11-24,132.0,3.0,257.0
2011-11-28,40.0,4.0,236.0
2011-11-29,95.0,8.0,210.0
2011-12-16,138.0,14.0,296.0
2011-12-17,140.0,19.0,344.0
2011-12-18,128.0,15.0,507.0
2011-12-20,123.0,19.0,324.0
2011-12-21,134.0,25.0,384.0
2011-12-22,132.0,10.0,285.0
2011-12-27,151.0,21.0,644.0
2011-12-28,138.0,10.0,464.0
2012-01-07,54.0,5.0,137.0
2012-01-08,78.0,2.0,179.0
2012-01-14,99.0,7.0,296.0
2012-01-15,101.0,8.0,169.0
2012-01-16,92.0,2.0,161.0
2012-01-27,114.0,7.0,208.0
2012-01-28,104.0,15.0,216.0
2012-01-29,107.0,10.0,207.0
2012-02-01,82.0,8.0,162.0
2012-02-02,93.0,14.0,247.0
2012-02-03,91.0,7.0,183.0
2012-02-14,84.0,14.0,90.0
2012-02-15,90.0,10.0,76.0
2012-02-16,93.0,13.0,131.0
2012-02-25,48.0,10.0,108.0
2012-02-26,64.0,11.0,147.0
2012-03-14,93.0,6.0,135.0
2012-03-15,76.0,8.0,155.0
2012-03-16,102.0,7.0,154.0
2012-03-20,65.0,4.0,414.0
2012-03-21,54.0,3.0,267.0
2012-03-22,59.0,7.0,205.0
2012-03-24,76.0,4.0,193.0
2012-03-25,90.0,2.0,143.0
2012-04-03,94.0,4.0,184.0
2012-04-04,107.0,2.0,115.0
2012-04-05,96.0,3.0,109.0
2012-04-10,88.0,3.0,190.0
2012-04-11,79.0,4.0,73.0
2012-04-26,66.0,3.0,124.0
2012-04-27,48.0,5.0,132.0
2012-04-28,53.0,4.0,213.0
2012-05-09,122.0,2.0,264.0
2012-05-10,60.0,2.0,407.0
2012-05-11,81.0,2.0,170.0
2012-05-15,93.0,2.0,200.0
2012-05-16,88.0,2.0,653.0
2012-05-17,68.0,2.0,735.0
2012-05-29,66.0,2.0,230.0
2012-05-30,53.0,2.0,235.0
2012-06-02,82.0,2.0,343.0
2012-06-03,87.0,2.0,224.0
2012-06-04,76.0,2.0,163.0
2012-06-07,65.0,2.0,185.0
2012-06-08,55.0,2.0,148.0
2012-06-09,50.0,2.0,179.0
2012-06-28,37.0,2.0,307.0
2012-06-29,36.0,2.0,209.0
2012-07-04,45.0,4.0,133.0
2012-07-05,46.0,2.0,136.0
2012-07-06,43.0,2.0,55.0
2012-07-12,71.0,2.0,37.0
2012-07-13,51.0,2.0,46.0
2012-07-17,64.0,2.0,89.0
2012-07-18,51.0,2.0,114.0
2012-07-19,54.0,4.0,138.0
2012-08-02,50.0,2.0,61.0
2012-08-03,59.0,2.0,63.0
2012-08-04,54.0,4.0,54.0
2012-08-17,43.0,2.0,57.0
2012-08-18,47.0,2.0,53.0
2012-08-19,35.0,2.0,69.0
2012-08-28,61.0,2.0,37.0
2012-08-29,39.0,4.0,40.0
2012-09-12,34.0,2.0,63.0
2012-09-13,20.0,2.0,29.0
2012-09-14,21.0,2.0,22.0
2012-09-18,42.0,2.0,47.0
2012-09-19,34.0,2.0,62.0
2012-09-20,44.0,2.0,69.0
2012-09-28,86.0,2.0,94.0
2012-09-29,67.0,2.0,77.0
2012-10-03,100.0,2.0,112.0
2012-10-04,105.0,2.0,119.0
2012-10-05,106.0,2.0,122.0
2012-10-16,98.0,2.0,91.0
2012-10-17,91.0,2.0,153.0
2012-10-18,87.0,3.0,161.0
2012-10-29,120.0,6.0,353.0
2012-10-30,159.0,2.0,325.0
2012-11-06,110.0,9.0,523.0
2012-11-07,99.0,9.0,544.0
2012-11-08,130.0,29.0,232.0
2012-11-15,128.0,12.0,364.0
2012-11-16,136.0,12.0,345.0
2012-11-17,109.0,15.0,257.0
2012-11-21,124.0,4.0,189.0
2012-11-22,115.0,7.0,177.0
2012-12-04,114.0,3.0,214.0
2012-12-05,117.0,4.0,183.0
2012-12-06,114.0,2.0,154.0
2012-12-20,93.0,2.0,175.0
2012-12-21,92.0,2.0,225.0
2012-12-22,96.0,4.0,384.0
2012-12-26,59.0,2.0,369.0
2012-12-27,55.0,7.0,299.0
2013-01-03,59.0,2.0,243.0
2013-01-04,77.0,5.0,264.0
2013-01-05,68.0,4.0,280.0
2013-01-15,90.0,3.0,335.0
2013-01-16,90.0,3.0,362.0
2013-01-17,74.0,2.0,172.0
2013-01-29,99.0,2.0,330.0
2013-01-30,87.0,3.0,413.0
2013-02-15,68.0,9.0,135.0
2013-02-16,103.0,2.0,134.0
2013-02-19,115.0,2.0,159.0
2013-02-20,111.0,2.0,167.0
2013-02-21,110.0,8.0,154.0
2013-02-25,89.0,3.0,145.0
2013-02-26,80.0,7.0,140.0
2013-02-27,94.0,3.0,158.0
2013-03-08,113.0,2.0,171.0
2013-03-09,78.0,6.0,154.0
2013-03-12,103.0,4.0,173.0
2013-03-13,97.0,8.0,212.0
2013-03-14,74.0,5.0,141.0
2013-03-19,95.0,3.0,149.0
2013-03-20,81.0,3.0,154.0
2013-03-21,52.0,2.0,132.0
2013-04-02,56.0,2.0,86.0
2013-04-03,72.0,3.0,154.0
2013-04-04,55.0,2.0,140.0
2013-04-09,80.0,5.0,204.0
2013-04-10,85.0,9.0,151.0
2013-04-11,71.0,5.0,192.0
2013-04-23,83.0,2.0,190.0
2013-04-24,86.0,2.0,225.0
2013-05-06,103.0,2.0,256.0
2013-05-07,84.0,3.0,263.0
2013-05-08,106.0,4.0,235.0
2013-05-14,71.0,2.0,273.0
2013-05-15,88.0,2.0,251.0
2013-05-16,89.0,2.0,261.0
2013-05-29,97.0,3.0,285.0
2013-05-30,72.0,2.0,244.0
2013-06-04,80.0,3.0,218.0
2013-06-05,74.0,3.0,248.0
2013-06-18,74.0,2.0,152.0
2013-06-19,86.0,2.0,159.0
2013-06-20,73.0,2.0,167.0
2013-06-25,53.0,2.0,101.0
2013-06-26,76.0,2.0,144.0
2013-06-27,70.0,2.0,176.0
2013-07-05,40.0,2.0,102.0
2013-07-06,40.0,2.0,98.0
2013-07-11,48.0,2.0,83.0
2013-07-12,49.0,3.0,63.0
2013-07-19,34.0,2.0,69.0
2013-07-20,64.0,2.0,75.0
2013-07-24,43.0,2.0,79.0
2013-07-25,43.0,3.0,50.0
2013-08-01,44.0,3.0,72.0
2013-08-02,38.0,3.0,76.0
2013-08-03,52.0,4.0,79.0
2013-08-12,70.0,2.0,65.0
2013-08-13,47.0,2.0,61.0
2013-08-27,50.0,8.0,90.0
2013-08-28,40.0,9.0,93.0
2013-08-29,57.0,5.0,119.0
2013-09-10,72.0,2.0,117.0
2013-09-11,93.0,2.0,97.0
2013-09-12,69.0,4.0,125.0
2013-09-17,65.0,3.0,101.0
2013-09-18,61.0,3.0,98.0
2013-09-19,67.0,6.0,150.0
2013-09-27,79.0,2.0,108.0
2013-09-28,86.0,3.0,99.0
2013-10-09,61.0,2.0,81.0
2013-10-10,84.0,2.0,117.0
2013-10-15,126.0,2.0,137.0
2013-10-16,105.0,5.0,177.0
2013-10-23,126.0,6.0,259.0
2013-10-24,159.0,8.0,247.0
2013-10-25,122.0,7.0,317.0
2013-10-30,159.0,7.0,218.0
2013-11-01,102.0,2.0,232.0
2013-11-02,80.0,4.0,380.0
2013-11-05,140.0,7.0,433.0
2013-11-06,108.0,9.0,254.0
2013-11-07,111.0,7.0,288.0
2013-11-19,115.0,2.0,161.0
2013-11-20,172.0,8.0,248.0
2013-11-21,152.0,11.0,284.0
2013-12-10,114.0,6.0,204.0
2013-12-11,94.0,8.0,317.0
2013-12-12,81.0,8.0,161.0
2013-12-17,129.0,3.0,492.0
2013-12-18,107.0,5.0,321.0
2013-12-19,79.0,3.0,256.0
2013-12-28,87.0,9.0,229.0
2013-12-29,61.0,7.0,210.0
2014-01-02,53.0,8.0,287.0
2014-01-03,77.0,13.0,358.0
2014-01-14,117.0,22.0,375.0
2014-01-15,113.0,19.0,396.0
2014-01-16,101.0,28.0,337.0
2014-01-21,61.0,8.0,129.0
2014-01-22,45.0,5.0,99.0
2014-01-23,63.0,2.0,167.0
2014-02-04,78.0,7.0,196.0
2014-02-05,103.0,8.0,194.0
2014-02-06,90.0,22.0,174.0
2014-02-18,108.0,8.0,198.0
2014-02-19,111.0,13.0,258.0
2014-02-20,92.0,11.0,242.0
2014-02-22,110.0,6.0,176.0
2014-02-23,82.0,4.0,154.0
2014-03-11,58.0,4.0,90.0
2014-03-12,64.0,4.0,72.0
2014-03-13,80.0,15.0,100.0
2014-03-25,82.0,21.0,141.0
2014-03-26,85.0,17.0,97.0
2014-03-27,93.0,12.0,106.0
2014-03-29,65.0,8.0,73.0
2014-03-30,65.0,9.0,88.0
2014-04-14,103.0,8.0,115.0
2014-04-15,114.0,6.0,137.0
2014-04-16,18.0,19.0,78.0
2014-04-19,119.0,10.0,153.0
2014-04-20,104.0,9.0,84.0
2014-04-21,74.0,13.0,128.0
2014-04-23,93.0,11.0,124.0
2014-04-24,109.0,12.0,164.0
2014-05-13,53.0,2.0,77.0
2014-05-14,72.0,8.0,96.0
2014-05-15,68.0,5.0,65.0
2014-05-20,61.0,4.0,141.0
2014-05-21,74.0,5.0,137.0
2014-05-22,77.0,5.0,180.0
2014-05-27,115.0,15.0,153.0
2014-05-28,111.0,5.0,137.0
2014-06-10,31.0,3.0,268.0
2014-06-11,11.0,2.0,332.0
2014-06-12,45.0,2.0,243.0
2014-06-17,49.0,4.0,136.0
2014-06-18,60.0,2.0,71.0
2014-06-19,69.0,2.0,117.0
2014-06-24,49.0,2.0,163.0
2014-06-25,40.0,2.0,101.0
2014-07-01,47.0,4.0,96.0
2014-07-02,87.0,2.0,67.0
2014-07-03,47.0,4.0,69.0
2014-07-15,33.0,6.0,67.0
2014-07-16,60.0,7.0,35.0
2014-07-17,45.0,2.0,192.0
2014-07-29,47.0,3.0,58.0
2014-07-30,34.0,3.0,68.0
2014-08-11,35.0,2.0,56.0
2014-08-12,34.0,2.0,35.0
2014-08-19,99.0,2.0,140.0
2014-08-20,76.0,2.0,158.0
2014-08-21,78.0,2.0,117.0
2014-08-25,63.0,2.0,65.0
2014-08-26,67.0,2.0,47.0
2014-08-27,63.0,4.0,67.0
2014-09-02,45.0,2.0,39.0
2014-09-03,51.0,3.0,22.0
2014-09-04,37.0,12.0,21.0
2014-09-10,66.0,3.0,53.0
2014-09-11,51.0,4.0,57.0
2014-09-16,55.0,2.0,52.0
2014-09-17,81.0,2.0,56.0
2014-10-04,90.0,2.0,129.0
2014-10-05,68.0,2.0,157.0
2014-10-09,62.0,8.0,51.0
2014-11-18,185.0,5.0,194.0
2014-11-19,177.0,7.0,254.0
2014-11-20,176.0,4.0,258.0
2014-11-25,152.0,9.0,219.0
2014-11-26,146.0,16.0,274.0
2014-11-27,160.0,20.0,355.0
2014-11-28,157.0,7.0,366.0
2014-11-29,145.0,19.0,306.0
2014-12-04,121.0,7.0,228.0
2014-12-05,122.0,4.0,249.0
2014-12-10,143.0,17.0,247.0
2014-12-11,150.0,13.0,286.0
2014-12-12,172.0,12.0,500.0
2014-12-16,100.0,7.0,223.0
2014-12-17,119.0,8.0,245.0
2014-12-18,123.0,14.0,403.0
2015-01-04,87.0,13.0,117.0
2015-01-14,117.0,8.0,162.0
2015-01-15,107.0,10.0,179.0
2015-01-16,109.0,9.0,173.0
2015-02-04,68.0,4.0,62.0
2015-02-12,140.0,3.0,271.0
2015-02-17,132.0,2.0,251.0
2015-02-18,133.0,2.0,221.0
2015-02-19,79.0,3.0,184.0
2015-02-24,82.0,8.0,186.0
2015-02-25,66.0,9.0,160.0
2015-02-26,84.0,8.0,136.0
2015-03-12,112.0,5.0,306.0
2015-03-17,33.0,3.0,89.0
2015-03-18,64.0,5.0,61.0
2015-03-19,116.0,4.0,94.0
2015-03-24,128.0,7.0,143.0
2015-03-25,152.0,2.0,211.0
2015-03-26,95.0,2.0,265.0
2015-04-02,84.0,4.0,143.0
2015-04-14,67.0,4.0,98.0
2015-04-15,76.0,4.0,142.0
2015-04-16,81.0,12.0,84.0
2015-04-27,53.0,3.0,241.0
2015-04-28,65.0,5.0,97.0
2015-04-29,75.0,4.0,148.0
2015-05-02,91.0,6.0,208.0
2015-05-13,72.0,8.0,57.0
2015-05-14,133.0,9.0,136.0
2015-05-18,133.0,22.0,173.0
2015-05-19,108.0,10.0,175.0
2015-06-01,73.0,3.0,242.0
2015-06-05,110.0,2.0,239.0
2015-06-16,76.0,4.0,96.0
2015-06-17,111.0,8.0,112.0
2015-06-18,85.0,6.0,127.0
2015-06-25,48.0,4.0,62.0
2015-06-26,54.0,2.0,61.0
2015-07-01,84.0,2.0,184.0
2015-07-05,95.0,3.0,163.0
2015-07-11,126.0,23.0,305.0
2015-07-14,49.0,6.0,41.0
2015-07-15,31.0,2.0,77.0
2015-07-16,38.0,8.0,62.0
2015-07-21,25.0,2.0,39.0
2015-07-22,28.0,2.0,33.0
2015-07-23,33.0,2.0,32.0
2015-07-28,25.0,3.0,22.0
2015-07-29,18.0,2.0,18.0
2015-08-01,86.0,2.0,211.0
2015-08-05,115.0,4.0,213.0
2015-08-09,49.0,3.0,67.0
2015-08-11,114.0,46.0,235.0
2015-08-13,66.0,3.0,49.0
2015-08-21,75.0,3.0,45.0
2015-08-22,73.0,2.0,79.0
2015-08-23,67.0,2.0,56.0
2015-08-25,70.0,2.0,48.0
2015-08-26,63.0,3.0,44.0
2015-08-27,81.0,3.0,57.0
2015-09-06,43.0,7.0,200.0
2015-09-09,63.0,2.0,56.0
2015-09-12,123.0,3.0,273.0
2015-09-15,60.0,3.0,77.0
2015-09-16,82.0,4.0,109.0
2015-09-17,59.0,6.0,76.0
2015-09-22,49.0,2.0,37.0
2015-09-23,60.0,2.0,37.0
2015-10-03,120.0,8.0,120.0
2015-10-06,31.0,10.0,171.0
2015-10-09,57.0,3.0,48.0
2015-10-12,122.0,2.0,280.0
2015-10-13,93.0,20.0,88.0
2015-10-14,124.0,26.0,92.0
2015-10-19,122.0,12.0,164.0
2015-10-20,91.0,11.0,193.0
2015-10-21,76.0,4.0,133.0
2015-10-27,118.0,5.0,124.0
2015-10-28,108.0,12.0,80.0
2015-10-29,115.0,13.0,107.0
2015-11-03,125.0,2.0,166.0
2015-11-06,42.0,25.0,88.0
2015-11-18,134.0,9.0,224.0
2015-11-19,141.0,11.0,354.0
2015-11-20,145.0,8.0,315.0
2015-11-27,97.0,12.0,282.0
2015-11-28,97.0,12.0,353.0
2015-11-29,120.0,25.0,352.0
2015-12-05,87.0,9.0,140.0
2015-12-08,52.0,2.0,59.0
2015-12-16,161.0,2.0,284.0
2015-12-17,208.0,2.0,386.0
2015-12-29,152.0,21.0,253.0
2015-12-30,145.0,19.0,311.0
